Unnamed: 0,temperature,humidity,wind speed,precipitation (%),cloud cover,atmospheric pressure,uv index,season,visibility (km),location,weather type
5323,30.0,60,13.5,94.0,partly cloudy,1017.83,2,Winter,1.5,mountain,1
2901,0.0,73,18.0,86.0,overcast,981.78,1,Winter,0.5,inland,3
5782,16.0,94,13.0,66.0,overcast,1008.99,1,Spring,2.5,mountain,1
5003,33.0,40,6.5,4.0,clear,1029.09,9,Autumn,9.0,mountain,2
183,3.0,90,9.5,87.0,overcast,997.83,0,Winter,2.5,mountain,3
7850,31.0,68,2.5,17.0,partly cloudy,1015.58,5,Spring,8.0,mountain,2
862,23.0,21,6.5,17.0,partly cloudy,1054.24,7,Winter,7.5,coastal,3
12740,27.0,27,1.0,12.0,clear,1010.11,7,Summer,8.0,inland,2
7772,39.0,44,2.0,10.0,clear,1011.12,7,Summer,7.5,coastal,2
2169,25.0,60,19.0,61.0,overcast,1019.55,0,Summer,1.5,mountain,1
3767,16.0,78,5.5,38.0,partly cloudy,1012.74,2,Spring,8.0,mountain,0
200,28.0,65,13.5,48.0,partly cloudy,1013.19,4,Summer,5.5,mountain,0
8388,22.0,51,9.5,1.0,clear,1015.0,9,Spring,5.0,coastal,2
6278,-2.0,90,8.5,59.0,overcast,999.51,1,Winter,4.0,inland,3
3607,25.0,68,12.5,76.0,overcast,996.26,1,Spring,4.0,coastal,1
11252,40.0,67,2.0,5.0,partly cloudy,1028.32,9,Autumn,9.5,coastal,2
11719,1.0,89,5.5,66.0,partly cloudy,997.06,1,Winter,4.0,mountain,3
8042,37.0,63,3.5,45.0,cloudy,965.15,10,Autumn,0.5,inland,1
3627,-1.0,91,19.0,54.0,overcast,985.48,0,Winter,3.0,inland,3
4688,4.0,98,19.5,97.0,overcast,982.66,0,Winter,4.0,mountain,3
3803,-14.0,75,2.5,63.0,partly cloudy,995.24,8,Summer,5.0,mountain,0
7886,26.0,53,5.0,20.0,partly cloudy,1003.25,3,Winter,7.0,coastal,0
12079,-10.0,96,18.5,63.0,overcast,999.65,1,Winter,1.5,inland,3
5462,-6.0,78,5.0,64.0,overcast,986.38,1,Winter,1.5,inland,3
8632,0.0,77,13.0,71.0,overcast,990.1,0,Winter,4.5,inland,3
6820,42.0,85,14.0,81.0,overcast,1019.37,1,Spring,8.0,coastal,0
8182,-10.0,83,19.0,62.0,partly cloudy,997.1,0,Winter,4.5,mountain,3
2845,22.0,91,7.5,56.0,overcast,1009.16,1,Winter,2.0,coastal,1
12422,11.0,93,8.0,61.0,partly cloudy,1010.05,2,Spring,2.0,coastal,1
7785,2.0,75,6.0,79.0,overcast,995.75,0,Winter,2.0,mountain,3
754,36.0,61,2.5,14.0,clear,1019.32,5,Winter,6.0,coastal,2
9681,24.0,62,5.5,43.0,partly cloudy,1012.97,4,Summer,5.0,inland,0
5832,23.0,64,15.5,98.0,partly cloudy,1003.88,0,Spring,2.5,coastal,1
4388,14.0,97,18.5,91.0,overcast,995.43,3,Winter,2.5,inland,1
10089,32.0,76,15.5,76.0,overcast,1010.05,1,Summer,1.5,coastal,1
536,16.0,50,9.0,32.0,partly cloudy,1000.8,1,Autumn,7.5,mountain,0
9687,14.0,80,8.5,84.0,clear,1026.21,5,Winter,10.5,coastal,2
8705,32.0,75,5.5,43.0,overcast,1014.56,4,Autumn,7.5,coastal,0
5713,27.0,87,12.5,99.0,overcast,1000.32,2,Winter,4.0,mountain,1
533,31.0,52,7.0,19.0,clear,1024.37,7,Summer,8.0,mountain,2
2779,1.0,86,1.5,95.0,overcast,995.37,1,Winter,5.0,inland,3
126,0.0,64,4.5,52.0,overcast,984.59,1,Winter,1.0,inland,3
11637,1.0,94,14.5,95.0,overcast,983.6,1,Winter,2.0,inland,3
4862,12.0,60,15.5,57.0,overcast,1013.2,2,Summer,4.5,mountain,1
3479,22.0,65,13.0,31.0,partly cloudy,1016.64,4,Summer,6.5,mountain,0
12070,40.0,22,9.5,12.0,clear,1027.64,8,Summer,9.5,mountain,2
10137,22.0,89,8.5,98.0,overcast,1017.79,1,Summer,2.5,coastal,1
6642,24.0,94,6.5,91.0,partly cloudy,990.86,0,Spring,2.0,inland,1
8361,37.0,27,6.0,9.0,clear,1010.46,7,Winter,5.0,inland,2
12709,21.0,58,13.0,22.0,overcast,1017.15,2,Winter,7.0,inland,0
4121,-7.0,95,9.5,90.0,overcast,987.83,1,Winter,2.0,mountain,3
10961,27.0,37,5.0,16.0,clear,1016.06,10,Autumn,9.0,inland,2
10645,24.0,75,9.0,31.0,partly cloudy,1003.3,1,Spring,7.0,mountain,0
12042,16.0,67,7.0,26.0,overcast,1019.26,2,Summer,6.0,coastal,0
8525,30.0,78,8.0,72.0,overcast,996.03,1,Winter,2.0,coastal,1
10929,10.0,79,1.5,31.0,overcast,1004.05,4,Autumn,8.0,coastal,0
10404,2.0,96,14.0,90.0,partly cloudy,994.56,1,Winter,1.5,inland,3
12172,39.0,62,1.5,13.0,clear,1021.87,6,Winter,8.5,coastal,2
8773,13.0,63,19.5,90.0,partly cloudy,1014.34,0,Winter,1.0,mountain,1
1836,27.0,85,11.5,63.0,overcast,1004.88,0,Autumn,4.5,coastal,1
6762,10.0,94,14.0,62.0,overcast,996.24,3,Summer,4.0,inland,1
2790,20.0,67,11.5,29.0,partly cloudy,1012.24,2,Winter,6.5,inland,0
6268,-10.0,60,19.5,60.0,overcast,991.57,1,Winter,3.0,inland,3
2176,21.0,72,10.5,20.0,partly cloudy,1012.04,3,Autumn,6.5,inland,0
11937,31.0,66,1.0,20.0,overcast,1019.29,4,Spring,7.0,mountain,0
10937,26.0,89,12.0,96.0,partly cloudy,1014.36,2,Spring,1.5,coastal,1
5084,-2.0,84,0.5,86.0,overcast,994.85,0,Winter,4.0,inland,3
11301,28.0,67,3.5,25.0,partly cloudy,1015.6,1,Autumn,6.5,mountain,0
4895,-3.0,70,7.0,82.0,overcast,997.59,1,Winter,3.0,inland,3
7854,17.0,70,12.0,31.0,overcast,1006.41,4,Spring,5.5,coastal,0
11468,1.0,92,5.5,61.0,overcast,985.93,1,Winter,4.5,inland,3
12171,27.0,62,6.5,68.0,overcast,997.3,3,Winter,3.5,coastal,1
4780,33.0,64,2.5,13.0,partly cloudy,1015.37,2,Summer,7.5,coastal,0
2465,22.0,71,15.5,86.0,partly cloudy,1018.42,9,Summer,5.5,coastal,0
9404,22.0,98,9.5,95.0,partly cloudy,1017.2,1,Spring,3.5,mountain,1
11263,28.0,71,10.5,14.0,overcast,1004.32,2,Autumn,8.0,inland,0
12424,31.0,27,10.0,1.0,clear,1027.32,5,Spring,7.5,inland,2
4658,19.0,67,0.0,47.0,partly cloudy,1012.54,2,Summer,6.0,inland,0
2644,24.0,82,18.5,99.0,overcast,1007.66,2,Spring,2.0,mountain,1
8761,32.0,63,15.5,92.0,partly cloudy,1006.76,0,Spring,3.0,coastal,1
5402,33.0,66,5.5,48.0,partly cloudy,1002.33,4,Winter,5.5,inland,0
3769,13.0,84,15.0,70.0,partly cloudy,996.59,3,Summer,4.0,coastal,1
5076,13.0,83,15.0,54.0,partly cloudy,993.63,0,Autumn,2.5,mountain,1
1151,17.0,98,18.0,90.0,partly cloudy,1007.51,7,Spring,5.5,coastal,0
11259,-5.0,82,17.0,81.0,overcast,996.12,1,Winter,3.0,inland,3
11329,35.0,21,2.0,9.0,clear,1012.95,7,Summer,7.5,inland,2
6914,43.0,42,7.0,17.0,clear,1028.86,8,Winter,5.5,coastal,2
3959,-8.0,98,17.0,64.0,overcast,995.79,1,Winter,3.5,inland,3
4898,2.0,91,4.5,50.0,overcast,992.8,0,Winter,3.5,inland,3
10941,-3.0,76,2.0,88.0,overcast,995.59,0,Winter,3.0,inland,3
11212,23.0,76,7.0,11.0,partly cloudy,1013.49,3,Spring,9.0,mountain,0
7386,1.0,72,16.0,68.0,partly cloudy,998.3,0,Winter,4.0,mountain,3
11823,2.0,65,1.5,54.0,partly cloudy,998.64,1,Winter,3.5,mountain,3
1512,27.0,58,14.5,13.0,partly cloudy,1016.87,4,Summer,7.5,mountain,0
2897,35.0,68,6.0,8.0,clear,1021.45,10,Autumn,5.5,coastal,2
8792,-7.0,88,9.5,87.0,overcast,995.22,0,Winter,4.5,mountain,3
6737,-4.0,63,14.5,83.0,partly cloudy,982.33,1,Winter,2.0,mountain,3
764,23.0,70,9.5,38.0,partly cloudy,1019.56,1,Summer,7.0,mountain,0
2396,28.0,75,2.0,49.0,overcast,1019.47,3,Winter,6.0,mountain,0
3904,22.0,53,11.0,39.0,partly cloudy,1007.42,3,Winter,8.0,coastal,0
3311,3.0,95,11.5,85.0,overcast,982.49,1,Winter,1.5,mountain,3
9549,32.0,79,1.5,36.0,partly cloudy,1011.24,2,Spring,8.0,inland,0
10077,32.0,76,10.5,15.0,overcast,1000.38,3,Summer,7.5,mountain,0
7878,30.0,34,8.5,2.0,clear,1011.28,8,Winter,10.0,mountain,2
3206,19.0,68,11.5,12.0,overcast,1010.04,3,Summer,8.5,coastal,0
3298,33.0,24,3.5,7.0,clear,1016.52,5,Autumn,5.0,inland,2
8574,14.0,61,10.0,67.0,overcast,998.19,0,Summer,3.0,mountain,1
3436,30.0,20,2.5,15.0,clear,1018.98,5,Spring,6.0,coastal,2
2769,-2.0,65,17.0,96.0,partly cloudy,988.85,1,Winter,2.5,inland,3
11195,29.0,62,9.5,29.0,partly cloudy,1008.2,4,Winter,8.0,coastal,0
10622,16.0,97,19.0,59.0,overcast,1005.12,3,Summer,1.0,inland,1
10485,12.0,60,11.0,63.0,overcast,1009.03,1,Spring,4.5,coastal,1
12133,10.0,33,5.0,20.0,cloudy,967.86,7,Winter,3.5,inland,2
3294,22.0,76,0.0,47.0,partly cloudy,1015.96,1,Summer,7.5,mountain,0
2650,14.0,82,14.0,66.0,overcast,993.11,2,Autumn,4.0,inland,1
7056,20.0,81,7.0,93.0,overcast,998.77,3,Summer,4.0,coastal,1
10881,26.0,33,5.5,12.0,clear,1024.95,7,Spring,6.0,coastal,2
6263,-7.0,91,7.5,84.0,overcast,980.7,0,Winter,2.0,mountain,3
11335,-8.0,90,18.5,71.0,overcast,980.67,1,Winter,2.5,mountain,3
8835,31.0,75,5.0,20.0,overcast,1011.71,3,Winter,5.5,coastal,0
1022,14.0,56,10.0,44.0,overcast,1008.83,4,Summer,8.0,mountain,0
9495,23.0,63,6.5,8.0,clear,1019.35,10,Autumn,6.5,mountain,2
1072,33.0,30,4.5,10.0,clear,1025.84,5,Winter,5.5,mountain,2
4631,35.0,22,9.5,7.0,clear,1018.15,9,Summer,8.5,mountain,2
8133,29.0,54,11.5,22.0,partly cloudy,1005.23,3,Spring,8.5,coastal,0
5690,10.0,62,12.0,28.0,overcast,1015.42,4,Summer,8.0,mountain,0
5561,32.0,34,1.0,12.0,clear,1015.74,7,Winter,8.0,mountain,2
12197,31.0,55,4.0,10.0,partly cloudy,1027.98,8,Spring,7.5,mountain,2
9171,38.0,29,8.5,0.0,partly cloudy,1025.46,5,Winter,9.5,inland,2
11818,22.0,81,7.5,77.0,overcast,998.16,2,Spring,3.5,inland,1
1559,18.0,51,7.0,38.0,overcast,1005.6,3,Spring,8.5,mountain,0
9523,18.0,99,8.0,95.0,overcast,1012.02,2,Spring,3.0,inland,1
12117,-1.0,73,3.5,69.0,overcast,996.29,1,Winter,3.0,inland,3
5404,22.0,40,3.5,16.0,clear,1013.41,8,Autumn,7.5,inland,2
677,11.0,87,19.5,84.0,overcast,1000.8,2,Spring,3.5,inland,1
3792,32.0,78,4.0,26.0,overcast,1003.6,1,Winter,5.5,mountain,0
4952,20.0,69,13.5,34.0,partly cloudy,1014.07,4,Summer,5.5,inland,0
5513,29.0,43,3.5,7.0,clear,1016.03,7,Summer,5.0,inland,2
32,4.0,95,2.5,56.0,overcast,984.63,1,Winter,4.5,inland,3
6736,46.0,100,13.0,96.0,partly cloudy,1025.07,0,Summer,5.0,inland,2
4938,32.0,88,14.5,62.0,overcast,993.3,1,Winter,2.5,mountain,1
5792,-4.0,70,6.0,72.0,overcast,982.54,0,Winter,4.5,inland,3
3137,20.0,32,6.0,4.0,partly cloudy,1023.03,9,Spring,8.5,inland,2
1792,46.0,31,7.5,84.0,partly cloudy,1019.4,6,Autumn,7.5,coastal,1
3232,27.0,61,8.0,21.0,overcast,1005.11,1,Spring,7.5,mountain,0
1634,0.0,92,16.5,80.0,overcast,987.42,1,Winter,4.0,mountain,3
7940,-7.0,61,6.0,82.0,overcast,987.47,0,Winter,3.0,mountain,3
8921,15.0,70,8.5,85.0,partly cloudy,995.6,2,Autumn,2.0,coastal,1
5453,-4.0,79,19.0,90.0,overcast,980.82,1,Winter,1.5,mountain,3
7849,22.0,72,11.0,18.0,overcast,1015.53,3,Winter,8.5,coastal,0
1532,0.0,98,7.0,66.0,overcast,986.05,0,Winter,3.5,inland,3
11292,30.0,60,8.5,20.0,overcast,1007.58,1,Spring,7.5,coastal,0
3189,-9.0,82,1.5,77.0,overcast,987.19,0,Winter,3.0,inland,3
955,17.0,96,12.0,66.0,overcast,1008.91,0,Spring,3.5,mountain,1
549,0.0,89,19.5,54.0,overcast,994.67,0,Winter,3.5,mountain,3
5919,1.0,67,11.0,86.0,overcast,983.55,0,Winter,3.5,mountain,3
4276,-1.0,92,9.0,81.0,overcast,995.79,1,Winter,5.0,mountain,3
11150,28.0,23,3.5,18.0,clear,1027.16,6,Autumn,9.5,mountain,2
3587,14.0,78,8.0,21.0,overcast,1002.38,3,Summer,8.5,mountain,0
1473,44.0,45,3.5,14.0,partly cloudy,1024.65,7,Spring,8.0,mountain,2
10264,22.0,72,3.5,22.0,overcast,1012.38,4,Autumn,5.5,coastal,0
3394,30.0,72,13.5,28.0,overcast,1004.88,4,Autumn,8.0,mountain,0
10364,22.0,64,2.5,33.0,overcast,1009.55,1,Autumn,9.0,mountain,0
8084,32.0,91,13.5,91.0,overcast,1018.42,3,Summer,2.0,coastal,1
6286,27.0,69,15.5,74.0,overcast,991.07,2,Winter,4.5,coastal,1
3096,-4.0,65,18.5,96.0,overcast,991.44,0,Winter,2.0,mountain,3
5414,2.0,70,18.0,79.0,overcast,990.08,1,Winter,2.0,inland,3
11116,-4.0,97,17.0,60.0,overcast,998.37,0,Winter,3.5,inland,3
3407,-4.0,94,9.0,65.0,overcast,988.34,1,Winter,3.5,mountain,3
6903,-1.0,61,13.0,69.0,overcast,980.53,1,Winter,2.0,mountain,3
407,20.0,51,3.5,34.0,partly cloudy,1001.09,4,Autumn,7.0,inland,0
1306,-3.0,68,1.0,50.0,overcast,993.39,1,Winter,4.0,inland,3
3306,-6.0,83,8.0,90.0,overcast,991.34,1,Winter,1.0,inland,3
6835,28.0,58,0.0,38.0,partly cloudy,1016.48,2,Autumn,5.5,mountain,0
3125,-6.0,63,10.0,99.0,partly cloudy,994.16,1,Winter,4.5,mountain,3
1264,-4.0,91,10.5,57.0,overcast,988.43,0,Winter,2.0,inland,3
3603,15.0,72,8.5,78.0,overcast,1010.21,0,Winter,3.5,mountain,1
4051,23.0,70,11.0,80.0,overcast,992.62,2,Winter,2.0,inland,1
2326,-9.0,93,5.5,83.0,partly cloudy,991.4,1,Winter,2.0,inland,3
8217,10.0,62,8.5,66.0,partly cloudy,1006.25,1,Spring,3.0,coastal,1
6096,0.0,60,17.5,57.0,overcast,991.36,0,Winter,1.0,mountain,3
11041,32.0,57,14.0,21.0,partly cloudy,1007.21,2,Spring,7.5,inland,0
8599,-8.0,63,15.0,90.0,partly cloudy,996.12,1,Winter,1.5,inland,3
662,-6.0,60,12.0,79.0,partly cloudy,997.36,1,Winter,2.0,inland,3
7157,11.0,96,7.5,90.0,partly cloudy,998.15,3,Summer,1.5,coastal,1
4992,16.0,56,14.5,23.0,overcast,1015.28,3,Winter,8.5,inland,0
4194,13.0,63,2.5,43.0,partly cloudy,1016.59,3,Winter,6.5,mountain,0
9221,25.0,23,9.5,18.0,partly cloudy,1023.26,5,Autumn,5.0,inland,2
10082,11.0,99,18.0,77.0,overcast,1008.76,2,Summer,3.5,inland,1
726,3.0,89,17.0,80.0,partly cloudy,980.91,1,Winter,4.5,mountain,3
10875,15.0,64,13.5,44.0,overcast,1016.18,1,Winter,9.0,coastal,0
13088,26.0,98,11.5,82.0,overcast,1019.64,0,Spring,4.0,mountain,1
3810,32.0,47,8.0,0.0,clear,1014.89,9,Winter,7.5,coastal,2
6006,-2.0,85,8.5,85.0,overcast,984.09,1,Winter,4.5,inland,3
3237,30.0,54,6.5,16.0,partly cloudy,1004.63,3,Winter,8.5,inland,0
2130,23.0,67,2.0,48.0,partly cloudy,1010.84,1,Spring,6.5,inland,0
5821,28.0,60,8.5,3.0,clear,1028.38,9,Autumn,5.0,mountain,2
10634,11.0,91,7.0,57.0,overcast,995.78,3,Autumn,5.0,coastal,1
10981,4.0,79,3.5,64.0,overcast,994.24,1,Winter,1.5,mountain,3
613,26.0,23,3.0,13.0,clear,1014.87,5,Summer,7.5,coastal,2
5206,10.0,91,11.0,99.0,overcast,996.03,0,Winter,4.0,inland,1
5894,38.0,53,2.5,4.0,clear,1018.34,5,Summer,7.5,inland,2
3573,33.0,50,11.5,48.0,partly cloudy,1017.08,1,Autumn,6.5,inland,0
2831,23.0,32,0.5,14.0,clear,1010.25,9,Spring,9.0,inland,2
6498,30.0,76,14.5,20.0,overcast,1005.52,2,Winter,5.5,mountain,0
9117,4.0,98,12.0,52.0,overcast,986.91,0,Winter,5.0,inland,3
8880,20.0,52,6.0,31.0,partly cloudy,1005.77,2,Summer,7.5,inland,0
6585,33.0,79,17.0,55.0,overcast,1014.11,1,Spring,2.5,coastal,1
10304,17.0,70,14.5,39.0,partly cloudy,1001.49,1,Autumn,8.5,coastal,0
4460,15.0,95,12.5,55.0,overcast,1000.88,2,Autumn,2.0,inland,1
3647,12.0,76,6.5,47.0,overcast,1011.37,2,Spring,6.5,mountain,0
1039,0.0,46,8.0,45.0,overcast,1080.2,9,Spring,3.5,coastal,2
3700,2.0,73,1.5,69.0,overcast,989.31,1,Winter,4.0,mountain,3
2382,34.0,29,2.5,4.0,clear,1029.35,7,Winter,7.0,inland,2
3985,-4.0,92,19.0,94.0,overcast,987.54,1,Winter,2.5,inland,3
10803,10.0,64,18.0,65.0,overcast,1015.3,0,Winter,2.5,coastal,1
11425,24.0,63,10.0,76.0,partly cloudy,1006.05,0,Summer,2.5,coastal,1
12234,29.0,39,4.5,15.0,clear,1018.76,5,Winter,8.5,coastal,2
5427,28.0,54,2.5,7.0,clear,1014.29,10,Summer,5.5,inland,2
9939,29.0,88,5.0,82.0,partly cloudy,997.72,2,Summer,1.0,inland,1
9351,29.0,95,21.5,98.0,overcast,1003.27,6,Spring,2.5,coastal,1
5958,29.0,95,7.0,76.0,partly cloudy,996.05,1,Winter,3.0,inland,1
5170,2.0,86,8.5,80.0,overcast,986.25,0,Winter,4.0,mountain,3
1426,36.0,29,7.5,8.0,partly cloudy,1025.76,9,Summer,8.0,inland,2
12690,17.0,77,14.5,58.0,overcast,996.07,2,Summer,2.0,coastal,1
11282,29.0,38,6.0,6.0,clear,1028.78,5,Summer,5.0,mountain,2
3150,17.0,78,6.5,68.0,overcast,997.11,0,Winter,1.5,coastal,1
497,29.0,83,17.5,81.0,overcast,1000.77,2,Winter,4.5,inland,1
1651,11.0,72,1.0,46.0,overcast,1015.33,2,Winter,5.0,coastal,0
6475,24.0,74,5.5,35.0,overcast,1005.48,4,Summer,6.5,mountain,0
150,-5.0,68,0.5,96.0,overcast,992.19,1,Winter,1.5,mountain,3
13041,-9.0,72,6.0,85.0,overcast,987.13,1,Winter,2.5,mountain,3
3056,20.0,71,11.5,53.0,overcast,991.0,1,Spring,4.0,inland,1
5747,25.0,82,5.5,76.0,overcast,996.46,3,Autumn,3.0,coastal,1
4047,24.0,24,6.5,11.0,clear,1018.44,5,Winter,5.5,coastal,2
1966,2.0,93,16.5,74.0,overcast,984.55,0,Winter,3.5,mountain,3
2466,-5.0,73,19.5,60.0,overcast,991.6,1,Winter,3.0,mountain,3
5869,24.0,85,6.0,66.0,partly cloudy,997.58,0,Autumn,4.0,mountain,1
3260,12.0,61,5.5,50.0,overcast,1017.93,3,Spring,1.5,coastal,1
9121,-3.0,69,3.0,53.0,partly cloudy,984.63,1,Winter,3.0,inland,3
9143,19.0,81,15.0,69.0,partly cloudy,1018.7,2,Autumn,4.0,mountain,1
8024,23.0,62,1.0,9.0,clear,1025.54,10,Autumn,7.5,mountain,2
2711,3.0,82,1.5,86.0,overcast,991.81,0,Winter,3.5,mountain,3
4117,29.0,97,7.0,91.0,overcast,1011.43,3,Autumn,4.0,coastal,1
11185,23.0,90,11.0,61.0,overcast,1015.38,3,Spring,1.5,mountain,1
4529,27.0,60,7.0,1.0,partly cloudy,1018.21,9,Summer,9.0,coastal,2
11309,22.0,72,6.5,53.0,overcast,999.74,0,Autumn,3.5,mountain,1
2915,11.0,72,8.5,38.0,overcast,1006.98,3,Winter,8.0,inland,0
712,3.0,97,3.0,66.0,overcast,991.12,1,Winter,3.5,inland,3
5268,23.0,39,4.5,9.0,clear,1020.0,6,Winter,9.5,mountain,2
5631,12.0,86,17.5,82.0,partly cloudy,998.91,3,Autumn,3.5,coastal,1
11965,24.0,24,10.0,1.0,partly cloudy,1025.66,8,Winter,5.5,inland,2
4751,21.0,42,6.0,13.0,clear,1022.85,8,Summer,8.5,coastal,2
4918,25.0,73,4.5,19.0,partly cloudy,1011.13,3,Autumn,7.5,coastal,0
1239,15.0,60,10.5,16.0,partly cloudy,1009.03,2,Winter,6.0,mountain,0
7794,32.0,74,7.5,49.0,overcast,1012.57,2,Summer,6.5,mountain,0
4400,-10.0,76,16.0,99.0,partly cloudy,992.93,0,Winter,4.0,inland,3
1764,15.0,76,9.0,81.0,overcast,1019.12,1,Winter,4.5,inland,1
664,-10.0,97,4.0,93.0,partly cloudy,987.18,1,Winter,3.5,mountain,3
12705,34.0,87,14.0,56.0,overcast,990.55,3,Spring,2.5,mountain,1
13143,-7.0,70,1.5,72.0,overcast,989.3,1,Winter,2.0,mountain,3
7915,23.0,62,14.5,24.0,partly cloudy,1005.56,2,Autumn,5.5,inland,0
6921,34.0,78,1.0,25.0,partly cloudy,1018.06,2,Spring,7.5,inland,0
9762,-10.0,75,2.0,57.0,partly cloudy,993.13,1,Winter,5.0,mountain,3
6638,0.0,75,12.5,65.0,partly cloudy,993.77,1,Winter,3.0,inland,3
1793,9.0,83,19.5,91.0,overcast,999.89,10,Winter,1.0,coastal,1
9591,28.0,75,10.0,48.0,partly cloudy,1006.67,2,Spring,6.5,mountain,0
3229,29.0,65,7.5,53.0,partly cloudy,1016.71,2,Spring,3.0,mountain,1
7675,-8.0,66,2.5,70.0,overcast,999.51,0,Winter,4.0,inland,3
4100,-6.0,86,9.0,84.0,overcast,991.14,0,Winter,1.5,mountain,3
12595,26.0,74,12.5,86.0,overcast,1006.27,3,Summer,1.5,coastal,1
4750,20.0,58,7.0,30.0,overcast,1000.77,3,Spring,8.0,inland,0
12638,33.0,83,12.5,76.0,overcast,998.92,2,Spring,4.0,coastal,1
4224,29.0,31,2.0,8.0,clear,1026.81,10,Autumn,8.5,mountain,2
2322,4.0,72,6.0,85.0,overcast,981.3,0,Winter,3.0,mountain,3
1824,-9.0,71,14.5,84.0,partly cloudy,991.36,1,Winter,2.0,mountain,3
2223,31.0,78,11.0,73.0,partly cloudy,1011.63,3,Winter,4.5,inland,1
13086,17.0,87,6.0,97.0,partly cloudy,1005.5,3,Summer,4.0,inland,1
9197,43.0,41,1.0,9.0,clear,1011.95,5,Autumn,6.0,mountain,2
3153,-1.0,99,17.0,57.0,overcast,995.75,1,Winter,3.0,mountain,3
6018,10.0,57,10.0,46.0,overcast,1017.14,2,Winter,8.5,inland,0
2266,11.0,93,7.0,64.0,overcast,1019.45,1,Winter,4.5,inland,1
9629,15.0,70,1.0,15.0,overcast,1003.62,1,Spring,5.5,inland,0
3680,30.0,57,7.0,35.0,overcast,1000.25,4,Spring,7.5,mountain,0
67,24.0,47,8.0,17.0,clear,1025.22,5,Summer,6.0,mountain,2
10395,20.0,73,11.0,43.0,overcast,1005.72,1,Summer,8.5,mountain,0
7741,33.0,87,16.5,85.0,overcast,1011.49,1,Summer,1.5,inland,1
7797,-1.0,61,18.0,98.0,overcast,999.08,1,Winter,1.5,mountain,3
12742,12.0,54,4.5,19.0,partly cloudy,1005.27,4,Winter,8.5,coastal,0
4495,-3.0,81,12.0,97.0,overcast,996.42,0,Winter,2.0,inland,3
588,30.0,73,13.5,67.0,partly cloudy,1000.4,0,Summer,3.0,inland,1
3297,2.0,80,3.5,63.0,overcast,983.09,1,Winter,5.0,mountain,3
7058,28.0,71,6.5,48.0,overcast,1002.74,1,Autumn,8.0,inland,0
4848,33.0,84,12.5,65.0,overcast,1018.08,1,Spring,2.0,inland,1
10219,20.0,65,11.0,20.0,partly cloudy,1016.95,4,Winter,8.0,inland,0
10870,2.0,98,7.5,72.0,partly cloudy,996.89,1,Winter,4.5,inland,3
8488,42.0,29,9.0,17.0,clear,1010.06,5,Autumn,6.5,mountain,2
11767,15.0,72,10.0,66.0,partly cloudy,1012.18,2,Autumn,2.5,mountain,1
2312,-6.0,80,8.0,62.0,overcast,983.66,0,Winter,3.5,inland,3
6877,-3.0,67,5.5,98.0,overcast,992.87,1,Winter,2.5,inland,3
12569,14.0,80,18.0,75.0,overcast,1016.31,0,Winter,1.5,mountain,1
1090,33.0,58,6.5,1.0,clear,1026.56,8,Summer,5.5,mountain,2
6813,-10.0,84,14.0,96.0,partly cloudy,981.21,0,Winter,1.5,mountain,3
9885,1.0,79,5.0,70.0,overcast,980.54,0,Winter,1.5,mountain,3
6694,22.0,64,16.0,89.0,partly cloudy,1006.88,2,Spring,2.5,mountain,1
8636,-8.0,62,8.0,82.0,overcast,992.2,1,Winter,1.5,mountain,3
12157,13.0,68,7.0,10.0,overcast,1013.89,3,Spring,5.5,inland,0
5593,-8.0,93,13.0,80.0,overcast,988.73,1,Winter,4.0,mountain,3
9621,-10.0,92,5.5,83.0,partly cloudy,986.08,0,Winter,1.5,mountain,3
8108,15.0,60,5.0,44.0,partly cloudy,1000.74,1,Summer,9.0,inland,0
532,20.0,21,9.0,9.0,partly cloudy,1013.66,9,Autumn,7.5,coastal,2
230,2.0,86,11.5,64.0,partly cloudy,999.36,1,Winter,2.5,mountain,3
7688,20.0,57,8.0,7.0,clear,1022.77,9,Winter,8.5,coastal,2
9035,27.0,90,19.5,89.0,overcast,1002.45,1,Summer,2.0,inland,1
283,19.0,72,11.0,25.0,overcast,1009.68,4,Spring,7.5,mountain,0
7048,-6.0,82,10.0,90.0,overcast,985.04,0,Winter,1.5,inland,3
3453,3.0,64,2.5,78.0,overcast,989.12,1,Winter,2.0,inland,3
11508,1.0,77,14.5,87.0,overcast,997.18,0,Winter,2.0,mountain,3
5587,13.0,78,8.0,59.0,overcast,1003.42,1,Autumn,1.0,inland,1
3671,-2.0,71,2.0,50.0,overcast,982.43,0,Winter,1.0,inland,3
11113,41.0,25,2.0,1.0,clear,1025.69,10,Summer,6.5,coastal,2
4596,33.0,43,1.0,16.0,clear,1024.67,7,Spring,5.0,inland,2
8275,29.0,37,6.0,13.0,partly cloudy,1016.82,8,Spring,5.5,mountain,2
1419,-10.0,89,3.5,92.0,overcast,980.34,0,Winter,2.5,inland,3
6901,33.0,74,15.5,70.0,partly cloudy,1006.96,3,Autumn,2.0,inland,1
9734,0.0,73,13.0,75.0,overcast,997.45,1,Winter,3.0,inland,3
2759,3.0,74,7.0,69.0,overcast,993.96,0,Winter,4.5,mountain,3
10330,31.0,50,8.5,25.0,partly cloudy,1019.94,2,Spring,8.5,mountain,0
11721,10.0,77,10.5,11.0,partly cloudy,1005.17,3,Winter,8.5,mountain,0
