,temperature,humidity,wind speed,precipitation (%),cloud cover,atmospheric pressure,uv index,season,visibility (km),location,weather type
1762,31.0,60,8.5,30.0,partly cloudy,1001.67,2,Summer,6.5,inland,0
1763,24.0,73,7.0,87.0,overcast,1006.09,0,Winter,2.0,coastal,1
1764,15.0,76,9.0,81.0,overcast,1019.12,1,Winter,4.5,inland,1
1765,34.0,57,3.0,1.0,clear,1022.08,9,Summer,7.5,mountain,2
1766,0.0,60,13.0,97.0,overcast,987.93,0,Winter,1.5,inland,3
1767,36.0,86,18.5,76.0,partly cloudy,1009.0,9,Winter,5.0,mountain,0
1768,-9.0,98,2.5,61.0,partly cloudy,994.1,1,Winter,2.0,inland,3
1769,32.0,40,3.0,29.0,partly cloudy,1035.69,9,Summer,8.0,mountain,3
1770,20.0,98,16.5,55.0,overcast,1017.84,0,Spring,1.0,coastal,1
1771,12.0,69,6.0,90.0,overcast,1005.47,2,Autumn,1.5,mountain,1
1772,15.0,89,13.0,58.0,overcast,999.24,3,Summer,4.5,mountain,1
1773,1.0,67,3.0,76.0,partly cloudy,986.57,0,Winter,4.0,mountain,3
1774,37.0,47,1.0,2.0,clear,1012.77,7,Summer,6.5,mountain,2
1775,-4.0,76,3.0,91.0,overcast,991.95,1,Winter,3.0,mountain,3
1776,-10.0,75,9.5,71.0,overcast,986.43,0,Winter,4.0,inland,3
1777,-10.0,83,0.0,81.0,overcast,983.7,1,Winter,2.0,mountain,3
1778,17.0,84,13.5,86.0,overcast,1005.84,3,Autumn,3.5,coastal,1
1781,21.0,67,4.5,5.0,partly cloudy,1010.8,6,Spring,6.0,coastal,2
1782,-1.0,78,11.0,95.0,overcast,999.15,0,Winter,4.0,mountain,3
1783,-9.0,72,6.0,66.0,overcast,993.68,1,Winter,4.0,mountain,3
1784,33.0,78,11.0,32.0,overcast,1008.82,4,Summer,7.0,inland,0
1785,29.0,93,8.5,74.0,overcast,1013.89,0,Autumn,4.5,coastal,1
1786,-7.0,75,12.5,94.0,overcast,981.44,0,Winter,3.5,inland,3
1787,4.0,81,2.5,93.0,partly cloudy,985.74,1,Winter,4.0,mountain,3
1788,32.0,94,13.0,80.0,overcast,992.52,2,Summer,3.5,inland,1
1789,26.0,64,8.0,4.0,clear,1020.86,9,Summer,9.5,inland,2
1790,24.0,39,6.5,2.0,clear,1017.18,5,Autumn,5.0,coastal,2
1791,1.0,88,2.5,70.0,overcast,998.54,1,Winter,2.0,mountain,3
1792,46.0,31,7.5,84.0,partly cloudy,1019.4,6,Autumn,7.5,coastal,1
1793,9.0,83,19.5,91.0,overcast,999.89,10,Winter,1.0,coastal,1
1795,17.0,56,13.5,17.0,overcast,1017.46,2,Autumn,7.5,mountain,0
1796,-1.0,62,18.5,58.0,overcast,998.65,0,Winter,2.0,mountain,3
1799,-3.0,77,15.5,51.0,overcast,999.67,0,Winter,2.5,inland,3
1800,2.0,96,8.5,65.0,partly cloudy,999.35,0,Winter,3.0,mountain,3
1803,15.0,72,0.5,44.0,overcast,1005.69,2,Autumn,9.0,inland,0
1804,-5.0,96,4.0,84.0,overcast,995.31,0,Winter,1.5,mountain,3
1806,-3.0,62,5.5,96.0,overcast,985.36,0,Winter,1.5,inland,3
1807,29.0,25,0.5,6.0,clear,1017.11,8,Autumn,10.0,inland,2
1809,14.0,76,17.5,55.0,overcast,992.56,1,Autumn,3.0,mountain,1
1810,22.0,63,6.5,58.0,overcast,1007.89,1,Autumn,3.0,mountain,1
1811,20.0,60,5.0,91.0,partly cloudy,1008.09,0,Spring,3.0,coastal,1
1812,33.0,75,1.0,44.0,partly cloudy,1014.29,2,Winter,7.5,mountain,0
1813,29.0,92,12.0,50.0,overcast,995.57,1,Spring,2.0,inland,1
1814,29.0,71,10.5,16.0,overcast,1000.38,1,Winter,5.5,inland,0
1815,31.0,71,3.0,36.0,overcast,1010.9,4,Winter,6.5,inland,0
1816,31.0,58,15.0,46.0,overcast,1001.9,4,Autumn,5.5,mountain,0
1817,43.0,30,2.0,7.0,clear,1021.85,7,Winter,7.0,coastal,2
1821,29.0,22,1.5,2.0,partly cloudy,1023.99,8,Spring,5.0,coastal,2
1822,-7.0,61,13.0,51.0,overcast,996.67,0,Winter,3.5,inland,3
1824,-9.0,71,14.5,84.0,partly cloudy,991.36,1,Winter,2.0,mountain,3
1825,14.0,61,8.5,54.0,overcast,1015.06,3,Autumn,4.0,inland,1
1826,14.0,83,15.5,77.0,overcast,1002.25,3,Summer,4.0,inland,1
1827,26.0,68,9.5,18.0,partly cloudy,1014.65,5,Autumn,8.0,mountain,2
1828,10.0,85,13.5,66.0,overcast,996.77,1,Summer,2.0,mountain,1
1829,16.0,88,12.5,53.0,overcast,994.58,2,Spring,1.5,coastal,1
1831,35.0,67,7.0,15.0,clear,1024.13,7,Summer,7.5,inland,2
1832,30.0,78,15.5,93.0,overcast,996.39,3,Winter,3.5,inland,1
1833,46.0,69,2.5,22.0,cloudy,1026.01,3,Winter,5.0,inland,3
1834,19.0,76,4.5,29.0,overcast,1009.03,3,Summer,7.0,mountain,0
1835,33.0,63,7.0,98.0,partly cloudy,992.89,0,Winter,3.0,mountain,1
1836,27.0,85,11.5,63.0,overcast,1004.88,0,Autumn,4.5,coastal,1
1838,27.0,69,2.0,38.0,partly cloudy,1012.33,3,Autumn,5.0,coastal,0
1839,27.0,52,14.5,29.0,overcast,1001.3,2,Spring,6.5,coastal,0
1841,-7.0,77,1.5,66.0,overcast,991.73,0,Winter,4.0,inland,3
1842,24.0,96,15.0,96.0,overcast,1006.18,1,Winter,1.5,mountain,1
1843,-1.0,76,2.0,84.0,overcast,997.02,1,Winter,1.0,mountain,3
1844,-5.0,73,6.5,90.0,overcast,986.96,1,Winter,4.0,mountain,3
1845,-10.0,86,20.0,68.0,overcast,993.28,1,Winter,4.5,inland,3
1846,19.0,91,15.0,61.0,overcast,1016.72,3,Summer,2.5,mountain,1
1848,29.0,21,2.5,19.0,clear,1012.75,6,Winter,8.5,inland,2
1853,27.0,72,1.0,29.0,overcast,1003.38,1,Spring,6.0,coastal,0
1855,22.0,60,19.5,79.0,overcast,998.11,3,Autumn,4.0,inland,1
1857,32.0,78,16.0,52.0,overcast,997.01,3,Autumn,3.5,coastal,1
1858,34.0,78,11.0,71.0,overcast,996.85,3,Summer,4.5,mountain,1
1859,-4.0,76,19.5,97.0,overcast,986.84,1,Winter,2.5,mountain,3
1860,27.0,63,9.0,72.0,overcast,1000.61,0,Summer,4.0,coastal,1
1863,-6.0,88,0.0,92.0,overcast,983.02,0,Winter,1.5,mountain,3
1864,40.0,54,5.5,1.0,clear,1012.63,10,Spring,10.0,mountain,2
1865,26.0,87,16.0,62.0,overcast,1009.56,3,Autumn,2.5,inland,1
1866,22.0,37,0.5,0.0,partly cloudy,1024.23,8,Autumn,5.5,coastal,2
1867,41.0,62,5.0,3.0,clear,1025.98,9,Autumn,5.5,mountain,2
1870,11.0,69,11.5,52.0,partly cloudy,1017.58,2,Spring,3.5,mountain,1
1871,11.0,65,9.5,92.0,overcast,1012.44,1,Summer,2.5,inland,1
1872,33.0,86,7.5,69.0,partly cloudy,993.1,1,Winter,5.0,coastal,1
1873,4.0,84,8.5,72.0,overcast,993.53,0,Winter,4.0,mountain,3
1874,-7.0,94,15.0,54.0,overcast,994.51,1,Winter,1.5,mountain,3
1875,27.0,59,6.0,0.0,clear,1015.53,10,Autumn,7.0,coastal,2
1876,1.0,86,0.5,72.0,partly cloudy,994.27,1,Winter,4.0,inland,3
1878,32.0,61,11.0,26.0,overcast,1007.59,2,Summer,6.5,coastal,0
1879,39.0,22,4.0,13.0,partly cloudy,1016.5,7,Spring,5.5,inland,2
1880,32.0,86,12.0,65.0,overcast,990.41,2,Spring,4.0,coastal,1
1882,25.0,79,10.5,11.0,overcast,1004.03,4,Spring,7.5,inland,0
1883,1.0,84,1.0,72.0,overcast,989.89,0,Winter,4.5,mountain,3
1884,13.0,53,8.5,33.0,cloudy,1005.78,5,Spring,10.5,mountain,0
1886,25.0,68,4.0,32.0,partly cloudy,1009.22,2,Summer,5.5,coastal,0
1887,32.0,50,9.5,4.0,clear,1014.8,5,Autumn,6.5,coastal,2
1888,43.0,63,2.0,16.0,clear,1026.88,10,Spring,5.0,mountain,2
1889,21.0,58,0.5,12.0,partly cloudy,1012.28,4,Summer,6.5,mountain,0
1891,-7.0,92,7.5,56.0,partly cloudy,995.37,0,Winter,1.5,inland,3
1892,10.0,63,0.5,11.0,partly cloudy,1015.01,2,Spring,6.0,mountain,0
1894,-5.0,68,16.0,53.0,overcast,992.35,1,Winter,3.5,mountain,3
1895,23.0,73,10.0,90.0,partly cloudy,1006.81,1,Autumn,2.0,mountain,1
1896,21.0,71,5.0,98.0,partly cloudy,1000.06,0,Spring,4.5,coastal,1
1899,21.0,26,5.5,75.0,cloudy,1010.06,2,Spring,6.0,coastal,0
1900,0.0,69,3.5,73.0,overcast,980.46,0,Winter,1.5,inland,3
1901,26.0,64,4.5,23.0,partly cloudy,1002.01,2,Spring,5.5,coastal,0
1902,4.0,67,0.0,72.0,overcast,998.78,1,Winter,4.5,mountain,3
1903,28.0,47,6.0,11.0,clear,1029.11,7,Winter,6.0,mountain,2
1904,-7.0,69,14.5,74.0,partly cloudy,986.83,1,Winter,3.5,inland,3
1905,40.0,64,8.0,5.0,partly cloudy,1010.18,6,Autumn,5.0,inland,2
1906,2.0,62,0.5,59.0,overcast,980.81,0,Winter,4.0,inland,3
1907,15.0,76,1.0,31.0,partly cloudy,1006.98,4,Spring,7.0,coastal,0
1908,10.0,70,17.0,57.0,partly cloudy,994.93,3,Autumn,5.0,mountain,1
1909,18.0,88,7.0,65.0,overcast,995.42,2,Summer,2.0,coastal,1
1910,29.0,96,11.5,79.0,partly cloudy,1013.23,0,Spring,1.0,inland,1
1912,2.0,89,14.5,65.0,overcast,995.91,1,Winter,4.0,mountain,3
1913,36.0,37,5.5,0.0,clear,1024.56,7,Autumn,9.5,coastal,2
1914,36.0,69,3.5,13.0,partly cloudy,1011.37,10,Summer,5.5,mountain,2
1915,33.0,74,7.0,55.0,partly cloudy,1016.64,3,Summer,2.5,inland,1
1916,-6.0,82,6.5,76.0,overcast,983.94,1,Winter,2.5,inland,3
1917,-1.0,99,12.5,65.0,overcast,992.26,0,Winter,4.0,mountain,3
1918,2.0,76,4.0,64.0,overcast,997.51,1,Winter,2.5,inland,3
1919,2.0,94,16.0,53.0,partly cloudy,994.07,1,Winter,2.0,mountain,3
1920,32.0,80,15.5,61.0,overcast,1012.02,0,Winter,4.0,coastal,1
1921,31.0,42,5.5,12.0,partly cloudy,1017.8,6,Winter,5.5,inland,2
1922,29.0,90,18.5,57.0,overcast,1004.04,2,Winter,3.5,coastal,1
1923,36.0,57,6.0,7.0,clear,1029.06,8,Winter,10.0,inland,2
1924,38.0,26,6.5,15.0,clear,1013.49,6,Winter,9.0,inland,2
1925,4.0,67,2.0,87.0,partly cloudy,989.93,0,Winter,2.5,mountain,3
1926,21.0,86,18.0,65.0,overcast,1001.12,3,Winter,2.5,inland,1
1927,-2.0,74,0.5,37.0,overcast,993.32,2,Winter,4.5,inland,2
1928,0.0,82,18.5,88.0,overcast,989.19,0,Winter,1.0,mountain,3
1929,11.0,73,7.5,17.0,partly cloudy,1004.39,2,Spring,7.5,coastal,0
1930,18.0,95,6.5,70.0,overcast,1001.9,3,Autumn,4.0,coastal,1
1931,20.0,51,1.0,5.0,clear,1021.11,6,Winter,5.0,coastal,2
1932,-6.0,66,20.0,61.0,overcast,981.8,0,Winter,1.0,inland,3
1933,-6.0,24,9.0,47.0,partly cloudy,1047.84,1,Autumn,6.5,mountain,2
1934,-6.0,66,7.0,95.0,overcast,992.79,0,Winter,3.0,inland,3
1935,22.0,91,11.0,55.0,overcast,1001.55,3,Summer,4.5,mountain,1
1937,-4.0,90,10.0,62.0,overcast,995.39,1,Winter,5.0,mountain,3
1938,20.0,65,3.0,4.0,clear,1013.44,7,Spring,6.0,coastal,2
1939,25.0,39,6.5,4.0,clear,1020.51,7,Autumn,9.5,mountain,2
1940,44.0,58,3.5,14.0,clear,1027.14,5,Winter,8.5,mountain,2
1941,19.0,74,9.0,75.0,overcast,1004.9,2,Spring,1.5,coastal,1
1942,22.0,89,6.0,76.0,overcast,1015.07,1,Autumn,2.0,inland,1
1943,20.0,24,5.0,15.0,partly cloudy,1015.21,9,Spring,7.0,coastal,2
1944,12.0,60,8.0,32.0,overcast,1017.74,3,Spring,8.0,inland,0
1947,39.0,53,2.0,2.0,clear,1023.73,5,Winter,9.0,mountain,2
1948,40.0,54,7.5,5.0,clear,1016.0,10,Spring,6.0,mountain,2
1950,-2.0,74,6.0,67.0,overcast,986.08,1,Winter,3.0,inland,3
1951,-7.0,66,12.5,78.0,overcast,991.7,1,Winter,5.0,inland,3
1952,20.0,67,13.0,15.0,overcast,1010.2,2,Summer,5.0,inland,0
1954,23.0,25,2.5,12.0,partly cloudy,1012.08,8,Spring,6.5,inland,2
1956,-1.0,63,13.5,91.0,overcast,997.24,1,Winter,5.0,inland,3
1958,22.0,56,0.0,5.0,clear,1019.52,10,Spring,9.5,mountain,2
1959,-8.0,88,11.5,52.0,overcast,984.01,1,Winter,2.0,inland,3
1960,-3.0,84,1.5,62.0,overcast,987.14,0,Winter,3.5,mountain,3
1962,11.0,79,13.5,59.0,partly cloudy,995.65,0,Autumn,2.0,coastal,1
1963,24.0,94,17.0,80.0,overcast,997.64,0,Spring,1.0,mountain,1
1964,32.0,54,11.0,46.0,overcast,1009.87,2,Spring,7.0,inland,0
1965,44.0,65,3.0,19.0,partly cloudy,1023.68,5,Spring,8.0,coastal,2
1966,2.0,93,16.5,74.0,overcast,984.55,0,Winter,3.5,mountain,3
1968,24.0,54,3.0,23.0,partly cloudy,1013.48,2,Summer,7.5,inland,0
1969,26.0,70,9.5,97.0,overcast,1012.6,2,Autumn,3.0,inland,1
1970,4.0,90,17.5,53.0,overcast,985.0,1,Winter,2.0,inland,3
1971,27.0,28,6.5,15.0,partly cloudy,1024.17,10,Winter,8.0,coastal,2
1972,32.0,78,8.0,59.0,overcast,993.87,2,Autumn,2.0,inland,1
1973,13.0,67,11.0,38.0,overcast,1018.08,3,Autumn,6.0,inland,0
1975,30.0,90,19.0,57.0,overcast,1013.37,3,Spring,1.0,coastal,1
1976,20.0,77,8.5,97.0,overcast,998.6,2,Autumn,3.5,coastal,1
1977,-2.0,97,13.0,95.0,overcast,999.59,0,Winter,4.5,inland,3
1978,28.0,45,7.5,1.0,clear,1019.2,9,Spring,5.0,inland,2
1979,23.0,87,6.0,78.0,partly cloudy,1002.02,2,Winter,1.5,coastal,1
1980,34.0,61,1.5,48.0,overcast,1004.8,4,Summer,6.5,mountain,0
1981,34.0,36,3.0,2.0,clear,1023.66,9,Spring,9.0,coastal,2
1983,15.0,73,6.5,36.0,partly cloudy,1001.9,1,Winter,6.5,coastal,0
1984,43.0,23,5.0,12.0,clear,1019.11,8,Autumn,6.5,inland,2
1985,25.0,69,2.0,29.0,partly cloudy,1014.87,2,Autumn,5.0,coastal,0
1986,-7.0,85,16.5,86.0,overcast,986.51,0,Winter,4.0,inland,3
1988,32.0,96,15.0,66.0,overcast,992.73,1,Autumn,4.0,mountain,1
1989,20.0,82,9.5,89.0,overcast,1002.04,1,Autumn,4.0,inland,1
1990,30.0,65,12.5,88.0,overcast,996.55,1,Autumn,3.5,inland,1
1991,4.0,68,14.5,55.0,partly cloudy,983.03,1,Winter,5.0,mountain,3
1992,44.0,80,2.0,71.0,clear,1019.3,5,Spring,2.5,coastal,2
1993,29.0,33,8.5,14.0,clear,1021.12,10,Spring,5.5,coastal,2
1994,22.0,53,5.5,13.0,overcast,1012.65,1,Spring,5.0,inland,0
1995,21.0,43,0.0,6.0,clear,1015.69,10,Summer,7.0,coastal,2
1996,12.0,89,6.5,86.0,overcast,992.27,2,Summer,1.5,coastal,1
1997,34.0,74,9.0,31.0,overcast,1014.22,4,Spring,8.5,coastal,0
1998,31.0,45,2.0,1.0,clear,1025.05,5,Winter,8.0,coastal,2
2000,27.0,79,2.0,47.0,overcast,1010.62,1,Winter,7.5,mountain,0
2002,29.0,70,12.0,26.0,partly cloudy,1004.95,4,Autumn,7.0,coastal,0
2005,28.0,59,5.5,47.0,partly cloudy,1018.25,4,Spring,8.5,inland,0
2006,42.0,55,0.5,1.0,clear,1012.65,6,Winter,9.0,coastal,2
2007,-4.0,96,3.0,88.0,partly cloudy,994.41,1,Winter,4.0,mountain,3
2008,20.0,37,9.0,7.0,partly cloudy,1017.33,9,Winter,8.0,inland,2
2009,24.0,64,8.0,4.0,partly cloudy,1026.0,7,Summer,7.0,inland,2
2010,28.0,25,0.0,4.0,clear,1011.8,10,Summer,6.5,inland,2
2011,11.0,53,1.5,37.0,partly cloudy,1002.88,1,Winter,5.5,mountain,0
2012,-9.0,86,7.5,84.0,overcast,984.42,1,Winter,2.5,mountain,3
2013,43.0,60,7.5,15.0,partly cloudy,1018.29,10,Winter,9.5,inland,2
2015,24.0,72,21.0,73.0,partly cloudy,1011.05,5,Autumn,9.0,coastal,0
2016,-5.0,62,15.0,81.0,overcast,997.01,0,Winter,4.0,mountain,3
2017,21.0,77,1.5,24.0,overcast,1012.46,1,Summer,7.5,mountain,0
2018,42.0,87,17.5,100.0,partly cloudy,1016.17,8,Summer,8.0,inland,0
2019,19.0,93,10.5,62.0,overcast,1005.84,2,Autumn,1.0,inland,1
2020,-8.0,82,15.0,97.0,overcast,982.82,0,Winter,1.0,inland,3
2021,-9.0,65,13.5,85.0,partly cloudy,986.87,1,Winter,2.0,mountain,3
2022,43.0,48,1.0,4.0,clear,1026.68,10,Autumn,9.0,coastal,2
2023,24.0,46,1.5,8.0,clear,1011.28,7,Spring,5.5,coastal,2
2024,-10.0,69,4.5,76.0,overcast,985.12,0,Winter,4.5,mountain,3
2026,25.0,83,15.5,85.0,overcast,1008.85,0,Summer,3.5,inland,1
2027,4.0,94,11.5,60.0,overcast,993.01,1,Winter,4.0,inland,3
2028,23.0,79,7.5,59.0,overcast,1013.36,0,Summer,1.0,mountain,1
2029,16.0,64,11.5,44.0,partly cloudy,1004.43,1,Spring,6.0,coastal,0
2030,11.0,80,11.5,82.0,partly cloudy,1009.35,0,Summer,3.5,coastal,1
2031,29.0,90,5.5,72.0,partly cloudy,991.74,3,Winter,4.0,inland,1
2032,22.0,98,16.5,59.0,partly cloudy,1008.4,0,Autumn,2.5,coastal,1
2033,31.0,57,0.5,31.0,overcast,1014.71,1,Autumn,5.5,coastal,0
2034,13.0,78,3.0,48.0,overcast,1009.76,3,Summer,8.5,mountain,0
2035,28.0,58,6.5,13.0,clear,1020.6,8,Autumn,8.5,coastal,2
2036,-5.0,60,16.5,86.0,overcast,991.61,0,Winter,3.0,inland,3
2037,16.0,85,17.5,66.0,partly cloudy,990.29,3,Summer,3.5,inland,1
2038,3.0,61,18.5,68.0,overcast,980.99,1,Winter,3.0,mountain,3
2039,15.0,65,0.0,49.0,partly cloudy,1011.26,1,Summer,8.5,coastal,0
2040,29.0,86,12.0,80.0,overcast,1012.5,0,Autumn,2.5,inland,1
2041,29.0,91,13.5,100.0,partly cloudy,1010.07,0,Summer,1.0,inland,1
2042,34.0,72,0.5,24.0,partly cloudy,1007.94,1,Winter,5.5,coastal,0
2043,-2.0,82,11.5,59.0,partly cloudy,994.22,1,Winter,3.0,inland,3
2044,-6.0,79,9.5,78.0,overcast,982.01,1,Winter,5.0,mountain,3
2045,16.0,98,17.0,97.0,partly cloudy,998.88,0,Winter,2.5,coastal,1
2046,0.0,84,12.0,97.0,overcast,998.65,0,Winter,1.0,mountain,3
2047,31.0,63,2.0,21.0,partly cloudy,1000.26,2,Spring,7.5,inland,0
2048,32.0,78,6.0,62.0,partly cloudy,1005.93,0,Autumn,1.0,coastal,1
2049,31.0,30,9.0,0.0,partly cloudy,1014.06,8,Autumn,9.5,coastal,2
2050,21.0,94,8.5,74.0,partly cloudy,998.83,0,Winter,5.0,coastal,1
2051,23.0,64,3.0,35.0,partly cloudy,1007.27,1,Winter,5.5,mountain,0
2052,13.0,76,1.5,26.0,overcast,1010.53,3,Autumn,6.5,inland,0
2053,13.0,65,6.5,87.0,overcast,1015.51,3,Winter,5.0,coastal,1
2054,24.0,68,9.5,77.0,partly cloudy,1002.0,1,Autumn,3.5,coastal,1
2055,-4.0,97,15.0,51.0,overcast,994.13,0,Winter,2.0,inland,3
2056,14.0,56,13.0,19.0,partly cloudy,1006.87,2,Winter,6.5,coastal,0
2058,11.0,53,9.5,31.0,partly cloudy,1019.37,3,Winter,7.5,mountain,0
2059,33.0,75,9.0,32.0,partly cloudy,1005.74,3,Winter,7.0,mountain,0
2061,-9.0,73,14.5,75.0,overcast,990.27,0,Winter,2.0,mountain,3
2062,34.0,56,10.5,14.0,partly cloudy,1019.51,4,Winter,9.0,coastal,0
2065,28.0,22,8.5,12.0,partly cloudy,1022.09,10,Autumn,6.5,mountain,2
2068,51.0,85,3.5,91.0,partly cloudy,1002.21,2,Summer,1.0,inland,0
2069,44.0,34,7.0,15.0,clear,1012.12,10,Spring,9.5,coastal,2
2070,25.0,88,13.0,91.0,overcast,1000.0,1,Winter,1.0,mountain,1
2071,29.0,30,5.0,18.0,clear,1024.95,5,Autumn,9.0,inland,2
2072,-2.0,83,6.5,55.0,partly cloudy,981.21,1,Winter,1.0,inland,3
2074,25.0,68,4.0,24.0,overcast,1006.03,2,Spring,7.5,inland,0
2075,-1.0,75,1.5,99.0,partly cloudy,997.3,0,Winter,2.0,mountain,3
2076,26.0,65,2.0,36.0,partly cloudy,1018.65,3,Autumn,6.0,inland,0
2077,18.0,99,6.0,54.0,partly cloudy,1000.26,3,Autumn,5.0,coastal,1
2078,35.0,20,9.5,10.0,clear,1017.75,9,Winter,6.5,coastal,2
2079,29.0,58,7.5,13.0,partly cloudy,1009.57,2,Autumn,8.5,inland,0
2080,32.0,38,9.0,18.0,clear,1027.24,6,Autumn,9.5,inland,2
2081,16.0,66,11.0,29.0,overcast,1012.36,4,Winter,6.5,mountain,0
2082,0.0,67,13.5,50.0,overcast,985.17,0,Winter,5.0,mountain,3
2083,15.0,74,14.0,86.0,partly cloudy,1017.49,3,Autumn,4.0,mountain,1
2084,29.0,68,17.5,63.0,partly cloudy,1017.96,3,Summer,4.5,coastal,1
2085,44.0,48,4.0,17.0,partly cloudy,1027.7,6,Autumn,5.5,mountain,2
2086,34.0,59,4.5,31.0,overcast,1016.17,1,Summer,6.5,mountain,0
2087,-7.0,66,17.5,71.0,partly cloudy,994.99,1,Winter,5.0,inland,3
2088,27.0,75,5.0,19.0,partly cloudy,1012.9,2,Winter,5.5,coastal,0
2089,-10.0,27,3.0,92.0,cloudy,996.43,10,Winter,1.0,coastal,0
2090,39.0,29,4.5,1.0,clear,1020.96,7,Summer,8.5,coastal,2
2091,30.0,49,7.0,13.0,clear,1029.29,9,Spring,8.5,inland,2
2092,21.0,58,6.0,26.0,partly cloudy,1017.49,4,Summer,7.0,mountain,0
2093,24.0,50,5.0,18.0,clear,1020.65,8,Summer,8.5,inland,2
2095,-3.0,68,10.5,60.0,overcast,980.49,1,Winter,4.5,mountain,3
2096,39.0,34,3.0,14.0,clear,1022.95,10,Summer,6.0,coastal,2
2097,28.0,59,7.0,12.0,partly cloudy,1029.83,9,Autumn,8.0,mountain,2
2098,-9.0,81,2.0,57.0,overcast,994.24,1,Winter,1.0,inland,3
2100,26.0,67,9.0,27.0,partly cloudy,1010.57,4,Summer,6.5,inland,0
2101,33.0,65,10.0,48.0,partly cloudy,1001.11,4,Autumn,7.0,mountain,0
2104,27.0,58,8.0,38.0,overcast,1004.35,1,Spring,6.5,coastal,0
2105,1.0,69,19.5,90.0,overcast,981.82,1,Winter,3.5,inland,3
2106,20.0,88,17.0,62.0,overcast,1004.58,2,Winter,1.0,mountain,1
2108,-10.0,92,4.0,73.0,overcast,980.32,1,Winter,3.0,mountain,3
2109,29.0,86,13.5,72.0,overcast,993.32,1,Spring,3.5,inland,1
2110,-4.0,90,8.0,92.0,overcast,997.91,1,Winter,4.0,inland,3
2111,34.0,73,0.5,43.0,partly cloudy,1002.43,1,Summer,8.0,mountain,0
2113,34.0,68,2.0,26.0,partly cloudy,1018.39,1,Winter,6.5,mountain,0
2114,36.0,23,0.5,7.0,partly cloudy,1021.68,6,Spring,10.0,coastal,2
2116,-4.0,90,9.0,51.0,overcast,989.63,1,Winter,1.0,mountain,3
2117,17.0,70,0.5,17.0,partly cloudy,1005.14,3,Autumn,5.0,mountain,0
2120,26.0,99,19.5,89.0,overcast,996.13,3,Summer,2.5,inland,1
2121,14.0,88,18.5,55.0,overcast,1010.7,1,Spring,1.5,mountain,1
2122,29.0,50,12.5,34.0,overcast,1013.72,2,Autumn,8.5,coastal,0
2123,-3.0,64,17.5,98.0,overcast,992.83,0,Winter,1.5,mountain,3
2124,21.0,49,1.5,15.0,clear,1010.81,5,Autumn,9.5,coastal,2
2126,16.0,85,7.0,96.0,overcast,995.5,1,Summer,2.0,coastal,1
2127,4.0,65,7.0,77.0,partly cloudy,980.37,0,Winter,3.5,mountain,3
2128,28.0,81,15.5,68.0,overcast,995.69,1,Autumn,3.5,inland,1
2129,-2.0,67,9.5,86.0,overcast,998.99,1,Winter,4.5,inland,3
2130,23.0,67,2.0,48.0,partly cloudy,1010.84,1,Spring,6.5,inland,0
2131,34.0,84,6.0,53.0,overcast,1000.59,0,Winter,2.0,mountain,1
2132,1.0,87,16.5,97.0,overcast,980.6,1,Winter,4.0,inland,3
2133,-2.0,77,1.5,74.0,overcast,999.69,0,Winter,1.5,mountain,3
2134,28.0,77,15.0,94.0,partly cloudy,1014.93,7,Summer,6.5,inland,0
2135,28.0,45,9.0,16.0,clear,1016.3,9,Winter,5.0,mountain,2
2137,30.0,78,9.0,82.0,overcast,1010.4,1,Summer,3.0,mountain,1
2138,25.0,69,6.5,13.0,clear,1014.51,7,Winter,8.5,mountain,2
2139,11.0,85,7.0,56.0,overcast,1015.69,0,Spring,3.0,mountain,1
2140,17.0,65,13.5,95.0,overcast,1001.51,0,Winter,2.0,mountain,1
2141,31.0,78,10.0,95.0,partly cloudy,995.76,3,Spring,3.5,inland,1
2142,20.0,78,5.5,63.0,overcast,1006.51,3,Winter,4.0,inland,1
2143,2.0,84,0.0,74.0,overcast,994.41,0,Winter,3.0,inland,3
2144,22.0,87,9.5,52.0,overcast,996.79,2,Summer,4.0,inland,1
2145,-1.0,66,15.0,56.0,overcast,988.43,0,Winter,1.5,inland,3
2146,26.0,32,9.5,7.0,clear,1017.0,6,Summer,6.5,coastal,2
2148,-8.0,65,9.5,62.0,overcast,989.99,0,Winter,4.0,inland,3
2150,20.0,51,12.5,45.0,partly cloudy,1019.45,2,Winter,6.0,mountain,0
2151,14.0,42,10.5,83.0,cloudy,1078.65,7,Winter,10.0,mountain,1
2152,-2.0,88,5.5,77.0,overcast,988.18,0,Winter,4.0,mountain,3
2153,30.0,86,20.0,80.0,overcast,1015.09,1,Summer,4.5,coastal,1
2154,30.0,69,6.5,3.0,clear,1021.29,9,Summer,9.0,coastal,2
2155,24.0,64,14.5,78.0,partly cloudy,1004.06,3,Summer,3.5,inland,1
2156,24.0,42,2.5,1.0,partly cloudy,1019.33,7,Summer,6.0,mountain,2
2158,17.0,71,18.0,98.0,partly cloudy,1015.84,3,Summer,4.0,coastal,1
2159,19.0,55,8.5,29.0,partly cloudy,1017.26,3,Winter,7.0,coastal,0
2160,36.0,54,4.5,3.0,clear,1018.81,7,Autumn,7.5,coastal,2
2161,29.0,92,12.5,82.0,overcast,1010.49,2,Summer,1.5,inland,1
2162,32.0,74,9.5,39.0,partly cloudy,1003.85,2,Autumn,6.0,inland,0
